Id,SalePrice
1678,481167.4858784682
1679,410270.1296411979
1680,333552.48083316785
1681,243477.29748010557
1682,314762.94400213956
1683,180783.36816605323
1684,172191.2537236392
1685,172346.03896292456
1686,166345.8152466135
1687,169098.94418392566
1688,187357.03069774088
1689,195088.01155108362
1690,192395.88969707873
1691,182011.5415226482
1692,266286.8692576641
1693,167260.65707336715
1694,182364.68334779638
1695,166170.63568222334
1696,268402.60404705093
1697,174158.35874217178
1698,348417.35325437965
1699,312769.8940792771
1700,253694.1899631418
1701,266375.3268455242
1702,247104.40991896714
1703,243146.13827475673
1704,268084.6639847777
1705,233953.60225437573
1706,450014.58111557656
1707,218569.1387995917
1708,206208.68974607208
1709,264865.8183318167
1710,217502.59554711304
1711,271406.27432568226
1712,265550.12861435505
1713,278523.80774493644
1714,223461.03193823821
1715,210484.2867174732
1716,185337.7630172644
1717,175225.51612766765
1718,140100.25747235082
1719,203518.24657440782
1720,238737.28620640124
1721,158202.91610168118
1722,130714.70657493007
1723,156405.80765473406
1724,208253.58821854988
1725,237998.67183769983
1726,189481.10019833548
1727,157824.2764859839
1728,173751.9029415495
1729,169509.1859160169
1730,152256.77570878924
1731,121784.14297294959
1732,126194.47051498241
1733,117215.2213249312
1734,122923.44092933492
1735,127275.16739691023
1736,113911.96593084635
1737,292182.3969237077
1738,245350.40315994044
1739,247510.42036931255
1740,229173.7701257134
1741,188073.24369212147
1742,172882.35472632706
1743,176875.54487108882
1744,311752.8944863099
1745,215127.8159197147
1746,177661.5384380149
1747,207019.97211437178
1748,220346.51957117682
1749,146257.16935474897
1750,127056.26771993344
1751,236597.85813606283
1752,118628.77043525146
1753,150384.93076970027
1754,188859.99157073465
1755,166971.92778772683
1756,130047.530914119
1757,122628.25172285025
1758,147796.88292374476
1759,163292.77531178234
1760,162517.9884412446
1761,144401.68803198842
1762,185825.70510770826
1763,179657.513849787
1764,115024.02017019186
1765,171216.0818846193
1766,184987.9851275512
1767,214590.7355387104
1768,142279.69498577327
1769,173319.29448605978
1770,150959.70348250322
1771,124597.3869398766
1772,129887.28684049661
1773,131498.65137162872
1774,136387.12439863945
1775,142018.94589692724
1776,127628.4253655352
1777,114844.91481635238
1778,137529.888694494
1779,117937.5991824895
1780,181677.58997072093
1781,128449.39442388552
1782,87950.89043622898
1783,144787.53919840924
1784,107626.28029100408
1785,124174.85858657557
1786,138482.8513657475
1787,160075.13611948385
1788,61107.04483873872
1789,97295.67236209281
1790,78782.6604392497
1791,177769.40590721756
1792,163722.9797774353
1793,126588.39968571198
1794,156730.62056012254
1795,136767.96747312616
1796,123258.67487047099
1797,115719.61001855017
1798,123269.8103534799
1799,110548.15917312179
1800,128932.1862975501
1801,133903.74172340002
1802,132021.8582598266
1803,145381.08324076337
1804,138095.48252659125
1805,134372.73393340988
1806,121423.71937738228
1807,129185.27239801949
1808,122953.84358273943
1809,126452.8079715723
1810,145782.730769751
1811,93254.13281630071
1812,99930.75822549181
1813,126911.80837787325
1814,100498.05123157881
1815,52939.1449561324
1816,100620.09222538063
1817,109137.2755881575
1818,152915.1606701774
1819,123479.08501845812
1820,58490.71059656591
1821,113893.3148736334
1822,148672.41300422064
1823,48068.168084121855
1824,136171.18329893818
1825,135607.10782980014
1826,105642.47407127144
1827,102433.15263329983
1828,139389.11480594944
1829,120340.8252454644
1830,145633.80517250634
1831,140733.901396482
1832,71850.74946893532
1833,139794.22612374942
1834,117514.79126747696
1835,120537.55906242406
1836,123782.56091109892
1837,87206.8243896905
1838,129918.2222214365
1839,95764.50031539371
1840,158897.32035555196
1841,137218.3276115758
1842,85906.14080298356
1843,129706.49602654943
1844,137086.20102061066
1845,137563.19853850768
1846,155653.01496000067
1847,164558.99348326706
1848,54055.36387812846
1849,111535.91106544153
1850,117969.08280226437
1851,150584.87066402653
1852,124733.02557901092
1853,126476.67833153307
1854,166887.38789357684
1855,146396.7914430981
1856,223099.8257480781
1857,147675.65076047758
1858,134355.38036086582
1859,118207.47469034333
1860,151221.88670787791
1861,117805.62827388993
1862,299032.1046812782
1863,277227.11471349467
1864,277452.27664858976
1865,338167.06388653227
1866,340156.104094762
1867,223177.30834722484
1868,300030.2457667704
1869,203125.8919812159
1870,224668.54839256837
1871,253981.8578829743
1872,172814.651942567
1873,235046.4847931931
1874,145329.05680277274
1875,206026.3841981851
1876,200723.97170694338
1877,210941.8297465869
1878,205438.43441295167
1879,130053.78094157901
1880,132093.3716165164
1881,238659.01853728868
1882,238356.5038181874
1883,188765.42719396655
1884,207313.99696636744
1885,241657.09054484553
1886,293118.02004269004
1887,209786.0519531826
1888,257676.2002293791
1889,164356.8135261592
1890,118014.83640077592
1891,134008.9135093481
1892,97665.93978401565
1893,132076.47370579455
1894,123456.79745559995
1895,134019.33253436832
1896,126099.3019080349
1897,117795.21504918349
1898,111888.8010846741
1899,159579.3778388986
1900,150342.45052071687
1901,178030.0133072513
1902,150430.52830304517
1903,214849.80188968492
1904,147213.34487279816
1905,197797.77040122874
1906,170420.22160560233
1907,204485.25738443213
1908,112322.80498679794
1909,133157.21756684227
1910,119753.68726935862
1911,231309.40752533442
1912,326171.63799304434
1913,138729.955368344
1914,62647.77978896729
1915,325882.7805644443
1916,64385.543989328806
1917,246812.7898027518
1918,143170.53353957034
1919,174648.54086449093
1920,154817.78310920508
1921,416159.6984370561
1922,327947.0491348608
1923,223034.38473129572
1924,224774.37954495777
1925,195078.6508483118
1926,386672.5796579931
1927,131365.07672071812
1928,160685.23670400665
1929,126004.37201241333
1930,131647.10313813706
1931,138321.65462337813
1932,142368.27160528753
1933,185345.11824559342
1934,180182.31590546714
1935,172504.28935382803
1936,194458.5547485562
1937,186433.2995652492
1938,175839.77881600842
1939,239217.9249400113
1940,188344.39035695227
1941,172040.1452390168
1942,187058.84486488538
1943,216729.0715844511
1944,391797.1766904463
1945,415553.8519082573
1946,139487.13478401417
1947,327902.4591244567
1948,174816.1731233907
1949,253434.7544941363
1950,183965.53986520896
1951,243230.70811482475
1952,200720.63252268813
1953,174280.0573750459
1954,181563.39764675364
1955,137081.2172685771
1956,291631.8510544637
1957,154004.66097726364
1958,296007.54555765155
1959,141202.67184726094
1960,114459.66575774996
1961,122683.11236330146
1962,95933.35518934188
1963,105719.27844565072
1964,109549.03354399501
1965,143437.97663104834
1966,134632.65409154992
1967,290579.18496924284
1968,443529.1389413778
1969,386290.4024052688
1970,446709.6093552917
1971,473577.18364808796
1972,372142.6525414566
1973,263879.0453570816
1974,335065.7258644705
1975,561188.1555188535
1976,265266.3437584263
1977,353530.803744835
1978,366342.8915036734
1979,319210.405285537
1980,206395.3847911009
1981,343334.18578809075
1982,216884.49534733922
1983,206427.6381149666
1984,167460.31247987458
1985,228239.23994655226
1986,210387.85800381535
1987,180711.07346474368
1988,176259.17514596714
1989,189797.7689024859
1990,213209.9103629144
1991,233176.40481516655
1992,216448.15338781133
1993,166726.25790135373
1994,229260.73591575222
1995,182085.491598849
1996,251934.00018397794
1997,318847.7864989795
1998,328825.61204959865
1999,274511.03607587237
2000,314369.0901048702
2001,274936.95342871913
2002,239257.6205285058
2003,252108.29865218324
2004,272709.3567330647
2005,220960.6430111127
2006,223919.3975294445
2007,248029.68702148512
2008,220044.38037778047
2009,199527.136924079
2010,190754.20333098198
2011,145235.73069734592
2012,174828.3649278635
2013,185470.74585471934
2014,183957.36723633413
2015,202541.9199356243
2016,194885.18300916336
2017,193957.57596477136
2018,119512.97344028881
2019,135065.96404690188
2020,107053.92737196633
2021,102950.27102226511
2022,183358.48175626065
2023,150350.11089790738
2024,266496.1319577501
2025,358246.39364288124
2026,173834.7309373222
2027,163267.44584844937
2028,149930.08323328383
2029,172750.14038809875
2030,268714.692811623
2031,235062.24092671266
2032,249304.4662543686
2033,248974.08768850513
2034,173675.19407223046
2035,224670.6352364816
2036,197579.78972746283
2037,203697.86351402645
2038,303286.85255775554
2039,219251.03818580348
2040,267806.6522645047
2041,289336.1509905191
2042,208066.74035601798
2043,178673.752439897
2044,174006.51727158247
2045,209127.7015209412
2046,142862.5866620288
2047,148493.83263805712
2048,137509.68003515093
2049,143104.0146776568
2050,175508.3276036525
2051,105579.25058071094
2052,126749.2346565153
2053,150267.73217837838
2054,91641.2695075797
2055,156294.38698170977
2056,139129.12895527334
2057,115665.31522926467
2058,222299.21665678133
2059,129400.83871871245
2060,172404.15573658462
2061,170704.89414015625
2062,129104.40774155
2063,116511.33745998156
2064,143066.25848967346
2065,119253.05273732237
2066,163036.5348121277
2067,110316.11238651743
2068,142174.49014617354
2069,86066.95018889982
2070,113908.17218813539
2071,95155.89555878179
2072,126092.550344526
2073,135441.40665613732
2074,185447.31857893328
2075,148097.75452494467
2076,117293.11348318141
2077,152700.44641434634
2078,126153.34868666247
2079,135755.09719211652
2080,120793.58774841251
2081,125371.28724721729
2082,123726.00092700144
2083,148994.1343102427
2084,107101.69687832311
2085,122454.58747584466
2086,116910.65797306261
2087,123025.45320068256
2088,95385.53517826651
2089,78737.25101944181
2090,122605.83311265623
2091,114876.3818895709
2092,124027.78585394294
2093,113784.0631534337
2094,110085.74262125463
2095,143265.10344506483
2096,79740.96658167179
2097,104288.58284095892
2098,149011.07313724534
2099,55954.29467029965
2100,75800.32470464887
2101,117970.14664813664
2102,123122.5453511302
2103,105485.05760493825
2104,133637.39760850093
2105,132319.44729837473
2106,62144.80031889576
2107,198838.6722088506
2108,114979.4302098199
2109,110799.12220152245
2110,127425.25950190972
2111,132828.35607407708
2112,141227.0608183738
2113,122785.77580273656
2114,118752.8590199286
2115,162134.12820964793
2116,115109.07058907952
2117,153727.21173719811
2118,123449.08539041538
2119,113283.79823602879
2120,113014.83242503338
2121,104624.89794996634
2122,119377.14390085584
2123,90706.90422039188
2124,157536.97010371264
2125,122218.39374254395
2126,145928.17897480936
2127,161586.49181616577
2128,120399.48631624467
2129,93452.27832014697
2130,139777.89737900285
2131,143283.2069356199
2132,116369.56386373584
2133,127038.86659037408
2134,125821.9330020962
2135,92825.4567398599
2136,77613.75142486012
2137,110453.65887889655
2138,132942.66661417633
2139,152093.80797520062
2140,139726.19683857381
2141,149123.41443983704
2142,131411.5061115145
2143,150478.85395663796
2144,118271.54531983551
2145,136624.00004673266
2146,161811.37076035413
2147,138137.8570370166
2148,139339.49084029664
2149,146716.4918620586
2150,235616.4332122325
2151,110693.35581968245
2152,180970.18503675913
2153,157234.42326637247
2154,107039.88392787483
2155,140399.3686524622
2156,262928.44607031427
2157,222905.17773604233
2158,230101.84413151976
2159,205134.85544935925
2160,173733.49138756102
2161,231113.11780287273
2162,385555.57027971395
2163,363839.18099565303
2164,243291.41434794615
2165,206004.16338446166
2166,154267.0963389854
2167,215227.423052745
2168,201254.48098872261
2169,198008.74345602037
2170,219028.73323315085
2171,155286.4207623825
2172,130173.12144381915
2173,169054.81889541203
2174,226176.02015994154
2175,291774.0340314135
2176,329240.2300800635
2177,238804.88353822246
2178,208890.15680082166
2179,138576.50673477704
2180,221253.67784424653
2181,190945.791813018
2182,224216.54419337743
2183,188433.9292174168
2184,120027.44407224286
2185,127815.5206720555
2186,150021.82195216237
2187,152829.17701822874
2188,156019.52251617832
2189,267187.64372839883
2190,80885.24976454298
2191,79229.13707076901
2192,93122.5686147283
2193,108556.0876975587
2194,103396.90430745238
2195,107361.54329742194
2196,101314.9315930642
2197,124535.81259383923
2198,154911.02097511292
2199,187705.8714889789
2200,156442.04374372086
2201,144556.61074493366
2202,220410.3214518408
2203,136045.0521658597
2204,189077.65449716558
2205,119978.03808315088
2206,143839.94892268156
2207,217978.51222163954
2208,272652.5621504876
2209,250863.42682340142
2210,122926.10300870023
2211,114961.4541589048
2212,120387.40828250995
2213,106009.5345744843
2214,137903.75353076786
2215,98117.9359815341
2216,145736.47011930667
2217,63039.77650415789
2218,78692.11776281973
2219,69913.27521843457
2220,73468.87652574612
2221,330059.09754101216
2222,284351.0919693893
2223,290504.04886952724
2224,208111.42973652107
2225,121191.3104741412
2226,186788.20970551053
2227,197196.76904774626
2228,269520.13409675076
2229,246097.8985813228
2230,161325.89447598165
2231,213162.51567573135
2232,185026.57438934638
2233,173659.68172361937
2234,238354.02886059627
2235,228154.9670349182
2236,253415.50997219307
2237,320041.63285967906
2238,199834.66988974833
2239,114067.36404479141
2240,159903.65619682937
2241,158441.40130152917
2242,125484.87766311872
2243,125521.82198130096
2244,100478.48977948245
2245,98845.80379300204
2246,140377.01239724143
2247,116227.93208767592
2248,119024.48433224761
2249,117591.09596989026
2250,130228.01412713907
2251,99691.50113981719
2252,178458.43014853916
2253,150078.5164771885
2254,183351.96306308077
2255,188433.47416571947
2256,179425.72728874334
2257,209960.11394992634
2258,161523.74133521464
2259,176629.61313669576
2260,151390.79339353731
2261,192209.24879340443
2262,210563.8024088429
2263,398372.4857317258
2264,522875.1903984455
2265,172441.34982259033
2266,309364.0279535952
2267,380967.22758337617
2268,430837.9055675528
2269,149587.57571712203
2270,196661.59784695273
2271,218698.86301049247
2272,194041.1501366701
2273,167589.41733914902
2274,183553.6954705436
2275,160851.6076725804
2276,188829.6984266958
2277,187703.29343936985
2278,151486.9672225177
2279,125939.43947285741
2280,115931.23171691068
2281,173214.02686782478
2282,187149.52365314265
2283,106483.09424821635
2284,111433.66039039966
2285,134461.68483817807
2286,125393.33823994039
2287,367297.5650801516
2288,282224.4865272476
2289,378371.4758187522
2290,452964.12752816465
2291,336208.9673775541
2292,449839.03329244076
2293,483814.4499060831
2294,423634.09918473056
2295,480611.17720068595
2296,277344.97912258253
2297,345272.78902834206
2298,342813.2273440568
2299,352415.6911568198
2300,336403.8589490695
2301,307200.88582664065
2302,245804.33657643918
2303,242027.80024377326
2304,240707.60418733567
2305,186202.8765357603
2306,183343.831131339
2307,194807.02282436794
2308,219676.2196807127
2309,286189.1268094135
2310,213635.97541275335
2311,193015.40610573863
2312,173646.6045252581
2313,175048.6964360944
2314,171901.45105398103
2315,178379.58027157074
2316,198864.18272006488
2317,193478.73670315076
2318,182858.7848165322
2319,182319.63921055148
2320,184383.40799709392
2321,238503.30714708855
2322,173907.96398260133
2323,188590.55329699616
2324,176601.6654109348
2325,211310.17346255193
2326,171496.11227293164
2327,208492.44353340045
2328,226621.72074651747
2329,189875.4800858126
2330,180305.98946111312
2331,348249.97987210524
2332,398099.3026786825
2333,318916.2080065938
2334,264927.03598756174
2335,282571.46908074594
2336,303402.10088744905
2337,196968.5959299725
2338,255344.57825036338
2339,225210.77553909316
2340,391909.00112762814
2341,219310.07617885596
2342,230795.94087036786
2343,226473.48237607157
2344,228930.66473042496
2345,231316.21041004272
2346,213458.09949694024
2347,202112.12874738235
2348,244607.92341418948
2349,188893.3853132996
2350,312257.2863373347
2351,265162.8908149351
2352,262112.40278796526
2353,254224.4876725871
2354,141457.47224701705
2355,144766.166663375
2356,153462.57798342055
2357,192251.7722680251
2358,198683.45523968272
2359,134756.71409998217
2360,116657.49096549138
2361,146323.21880395478
2362,265712.451928941
2363,140263.19219942877
2364,158183.22604891122
2365,213043.20437951584
2366,194312.61219556132
2367,224899.46510923438
2368,211134.8217798533
2369,215441.9869905203
2370,173541.80065009883
2371,167677.3379215259
2372,189503.5442574036
2373,296182.39998834673
2374,312787.19891044893
2375,249139.40272430185
2376,274857.08452118264
2377,345518.66654435644
2378,146314.42983673568
2379,201473.02075711172
2380,149388.93008585338
2381,171192.42092061564
2382,202441.08534970053
2383,202214.97428079322
2384,248298.38265714713
2385,158647.56019081877
2386,132183.39073531117
2387,133638.5032792865
2388,104602.27512322801
2389,118399.91389383002
2390,149374.94790982956
2391,142194.61006974097
2392,114862.58817856426
2393,168375.29937661206
2394,144351.9655642708
2395,217946.5005401329
2396,143263.02723657782
2397,214510.5926289106
2398,128275.29055804416
2399,59850.93466436029
2400,60322.06015252794
2401,116518.318454933
2402,138089.65098726755
2403,143312.41202003678
2404,153088.53065115548
2405,168785.08663703653
2406,143436.01896446044
2407,124630.29171134077
2408,144149.7509612985
2409,120165.61005781963
2410,165735.42480943908
2411,115638.34160164972
2412,155743.55650687902
2413,130724.52519405019
2414,156760.10986459776
2415,128382.04457135852
2416,126310.88529149647
2417,133434.47129931103
2418,131894.352416701
2419,130612.59328487114
2420,124703.78340670807
2421,150613.37981273493
2422,109259.99230063382
2423,123579.7299207952
2424,157059.51497691966
2425,202455.8780136626
2426,128425.64450198642
2427,141613.00894742474
2428,182608.70152167
2429,113845.69637437689
2430,136133.9152531691
2431,107820.19237620894
2432,148036.88200251322
2433,148930.842889872
2434,140871.8798742877
2435,153557.42994286065
2436,109333.49905489307
2437,108877.07915907106
2438,123638.15087440248
2439,104742.76761613693
2440,122214.5635311433
2441,89415.25176149313
2442,95096.7671499867
2443,124927.89727017458
2444,134102.1664325574
2445,85528.41929895015
2446,142353.5572779939
2447,171092.8167044081
2448,127278.18022265728
2449,110632.47219612998
2450,152592.0229981578
2451,121333.15351735069
2452,207528.59111324575
2453,93092.29652713219
2454,125271.90713219262
2455,116649.02885164157
2456,138966.0370521821
2457,137910.06523614627
2458,130874.30950889563
2459,110048.76013280608
2460,137805.8443328744
2461,128179.39728348178
2462,139014.6715478279
2463,128286.34558998031
2464,177511.22268111055
2465,140549.86081836934
2466,114344.01031993318
2467,131543.66963165268
2468,82144.70190571836
2469,80407.55274184172
2470,192631.88471184537
2471,210184.77359557565
2472,161616.61306846119
2473,119709.2750952411
2474,70630.09817528268
2475,213489.34859257936
2476,114931.66822887541
2477,128473.6303156184
2478,153376.06313403603
2479,105986.99006385003
2480,158351.68222230658
2481,121591.68691891531
2482,129433.18908616614
2483,110271.28712535976
2484,124365.787012489
2485,124480.35797848714
2486,155767.59878078813
2487,167651.2417989672
2488,165058.17424980312
2489,153193.83297976296
2490,151166.27964812744
2491,91442.91933654489
2492,193303.6463764658
2493,153152.3010937814
2494,147888.74899249477
2495,84675.29757844876
2496,240421.51838968127
2497,150576.50178919407
2498,104965.35103061183
2499,93174.97389034322
2500,121489.41963044317
2501,138283.212822418
2502,148712.7989799753
2503,94481.02961934212
2504,192154.86515021787
2505,227525.07547733176
2506,248942.35957136154
2507,286470.2210215617
2508,247788.0437268202
2509,218991.95222169757
2510,212991.5022916428
2511,174625.3665066812
2512,214785.9163267032
2513,219345.0378055542
2514,251348.04313261964
2515,150107.820555227
2516,177370.29812188577
2517,145577.81635278618
2518,155411.52361408575
2519,231763.85992095128
2520,214865.8757939305
2521,188355.52702663865
2522,223652.6410808219
2523,120169.05798262093
2524,138038.02560586506
2525,151595.44606336163
2526,134396.86225895514
2527,110237.81618925478
2528,125141.28181180276
2529,132391.27094972425
2530,121767.93991372953
2531,254941.6569577182
2532,224781.69345360072
2533,194792.48066855376
2534,223111.84502919542
2535,294752.39747729094
2536,236339.62104213604
2537,235378.2130930745
2538,179845.37428137287
2539,184505.5164991406
2540,179581.2150899898
2541,181661.84185230132
2542,173115.06795724417
2543,119465.65344760889
2544,122188.43969830917
2545,128562.63811212312
2546,126548.69824254223
2547,133216.70828518813
2548,153164.1140685964
2549,159443.16578023403
2550,815190.9244848206
2551,138642.70708187186
2552,133548.7343774578
2553,73604.90482792754
2554,97723.17329804852
2555,121676.95309434875
2556,100511.43659050464
2557,108904.31369793805
2558,149219.4739053171
2559,142224.1934732039
2560,150449.7540276465
2561,147252.38793034645
2562,139464.4039606893
2563,150143.6894765638
2564,206387.96309132615
2565,141395.59391858245
2566,163871.21489770804
2567,142007.82102294156
2568,200911.03895224183
2569,225480.4539899452
2570,117439.94688221374
2571,195255.84326054133
2572,145532.73741540936
2573,230962.37819212602
2574,273866.6025818399
2575,132054.01128374026
2576,123283.27629232156
2577,156067.84986098728
2578,83346.29577842071
2579,67785.43264177455
2580,102916.6914272199
2581,105034.55051255059
2582,110446.94337178559
2583,279004.68799954513
2584,179224.20239123487
2585,192412.54751379965
2586,215643.6252574725
2587,194494.66149943485
2588,138401.2933250037
2589,150598.4241308432
2590,207991.3106836556
2591,207098.0803799435
2592,214956.7499920168
2593,254923.44288848274
2594,175756.75650458745
2595,197664.81604102105
2596,285822.49464290537
2597,191414.43353886198
2598,281049.7816362742
2599,340708.5932342679
2600,154874.78718202584
2601,153723.1652791401
2602,82610.97586913187
2603,96536.22944955446
2604,90979.14249919406
2605,79040.70306128777
2606,146426.17861654225
2607,205425.08403285296
2608,192881.57451320303
2609,174929.12673204177
2610,113059.81528096861
2611,123680.90755821519
2612,163608.2832015217
2613,131593.41171057787
2614,126244.75584551592
2615,155116.51743236632
2616,146289.68007845888
2617,183191.2063428377
2618,211601.11350700867
2619,200381.64631622782
2620,186377.66613760046
2621,175834.8295888646
2622,181686.29362117866
2623,237407.14109023366
2624,300118.29404032347
2625,284376.0442857802
2626,172983.99612151968
2627,163581.39261611385
2628,505171.0012204157
2629,513837.2757600555
2630,386536.05502696225
2631,498780.6056702546
2632,449625.3169644557
2633,323745.1449808856
2634,442721.5361743119
2635,153847.36069145647
2636,172606.25704875475
2637,179551.2423371766
2638,255671.2023802258
2639,190932.82737746736
2640,152552.74947772876
2641,104156.8230360692
2642,196346.0543337318
2643,104937.41106303963
2644,119435.48684316012
2645,108298.04845485429
2646,95335.04986257461
2647,106284.68246884402
2648,139982.1357152668
2649,150187.13095941598
2650,129870.12576727958
2651,137466.62605879077
2652,394999.9858707972
2653,250051.35811354045
2654,263637.4658993956
2655,405434.2195312985
2656,309570.66309218964
2657,350920.7465241787
2658,301460.5449070479
2659,314898.97389039333
2660,368192.3013846721
2661,355799.72620868083
2662,378006.90386561124
2663,277724.4388059643
2664,280552.0396492037
2665,316341.3110104854
2666,276954.1273730835
2667,168312.71783620134
2668,180290.17143885765
2669,188416.4360004319
2670,271557.1671814098
2671,187208.0943710338
2672,191003.3263900214
2673,205312.7074323065
2674,198861.91874007226
2675,173029.85493793673
2676,189663.55704740592
2677,193948.7874954933
2678,252881.97886530927
2679,275863.79407316225
2680,299291.80915726034
2681,417929.7817799122
2682,320105.310720619
2683,507739.47213908006
2684,316402.94293199375
2685,315445.87027804565
2686,239733.15344942556
2687,320205.803950484
2688,210569.87045623394
2689,203679.06702469767
2690,456240.90981845575
2691,195112.69144123868
2692,139647.67729484683
2693,196579.4753606247
2694,139637.35042052792
2695,193777.4968463547
2696,185677.7814481421
2697,190947.3593705199
2698,192700.40425274416
2699,175173.17761210247
2700,155504.9392497424
2701,153460.90870950368
2702,112510.99262933616
2703,123294.99879427372
2704,139162.69561119573
2705,116866.19310433074
2706,114960.04150943115
2707,122974.3381202936
2708,133371.49921577095
2709,107535.09519516314
2710,126460.25351868878
2711,265991.2939224749
2712,391179.327458289
2713,171845.61901416263
2714,149630.00428369228
2715,171449.77247496182
2716,145411.93332945037
2717,192395.49364228218
2718,219704.05410151707
2719,162327.1040971411
2720,171991.79881288146
2721,134253.66003593575
2722,161278.22594940074
2723,139250.09002154865
2724,127173.86742571834
2725,130152.33344946531
2726,145712.4498181567
2727,179068.93333856086
2728,176931.10159722206
2729,151968.38361576034
2730,147375.78623667106
2731,127811.98521671553
2732,137949.87635962214
2733,158443.10659451276
2734,145789.53953815863
